t,state_obs,reward_obs,decision_obs,action,state,beliefs_json
0,2,2,0,0. 2.,0, 2,{"reward_level": ["0.5", "0.5"], "decision_state": ["1.0e+00", "1.0e-32", "1.2e-16"]}
1,2,2,2,0. 2.,0, 2,{"reward_level": ["0.2", "0.8"], "decision_state": ["5.49794963e-33", "5.49794963e-49", "1.00000000e+00"]}
2,2,2,2,0. 2.,0, 2,{"reward_level": ["0.05882353", "0.94117647"], "decision_state": ["4.52068297e-33", "4.52068297e-49", "1.00000000e+00"]}
3,0,2,2,0. 2.,0, 2,{"reward_level": ["0.2", "0.8"], "decision_state": ["1.26309714e-32", "1.26309714e-48", "1.00000000e+00"]}
4,0,2,2,0. 2.,0, 2,{"reward_level": ["0.5", "0.5"], "decision_state": ["8.33333333e-33", "8.33333333e-49", "1.00000000e+00"]}
